,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
3699,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2019,"Tuesday, 31 December 2019",38.47862848
3700,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2020,"Thursday, 31 December 2020",42.34502094
3701,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2021,"Friday, 31 December 2021",45.63830852
3702,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2007,"Monday, 31 December 2007",24.11786772
3703,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2008,"Wednesday, 31 December 2008",26.49487161
3704,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2009,"Thursday, 31 December 2009",27.52091519
3705,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2010,"Friday, 31 December 2010",27.74175672
3706,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2011,"Saturday, 31 December 2011",27.62652262
3707,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2012,"Monday, 31 December 2012",28.26410824
3708,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2013,"Tuesday, 31 December 2013",30.45113109
3709,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2014,"Wednesday, 31 December 2014",30.98573881
3710,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2015,"Thursday, 31 December 2015",30.86355894
3711,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2016,"Saturday, 31 December 2016",30.54522685
3712,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2017,"Sunday, 31 December 2017",30.39958604
3713,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2018,"Monday, 31 December 2018",30.46931266
3714,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2019,"Tuesday, 31 December 2019",29.9288386
3715,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2020,"Thursday, 31 December 2020",29.70887677
3716,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2021,"Friday, 31 December 2021",29.60859067
3717,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2007,"Monday, 31 December 2007",9598.601856
3718,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2008,"Wednesday, 31 December 2008",10124.96206
3719,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2009,"Thursday, 31 December 2009",11155.74828
3720,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2010,"Friday, 31 December 2010",10926.96298
3721,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2011,"Saturday, 31 December 2011",10966.79671
3722,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2012,"Monday, 31 December 2012",11630.90561
3723,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2013,"Tuesday, 31 December 2013",12424.60283
3724,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2014,"Wednesday, 31 December 2014",12726.45494
3725,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2015,"Thursday, 31 December 2015",13935.97368
3726,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2016,"Saturday, 31 December 2016",14459.51329
3727,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2017,"Sunday, 31 December 2017",14619.27499
3728,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2018,"Monday, 31 December 2018",14756.63197
3729,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2019,"Tuesday, 31 December 2019",14610.060660000001
3730,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2020,"Thursday, 31 December 2020",14493.59793
3731,1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2021,"Friday, 31 December 2021",14582.11901
3732,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2007,"Monday, 31 December 2007",62436.382990000006
3733,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2008,"Wednesday, 31 December 2008",77975.69846
3734,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2009,"Thursday, 31 December 2009",95618.47512
3735,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2010,"Friday, 31 December 2010",117583.2267
3736,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2011,"Saturday, 31 December 2011",139272.799
3737,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2012,"Monday, 31 December 2012",136552.1706
3738,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2013,"Tuesday, 31 December 2013",131549.2574
3739,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2014,"Wednesday, 31 December 2014",132603.9324
3740,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2015,"Thursday, 31 December 2015",122876.73359999999
3741,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2016,"Saturday, 31 December 2016",106948.3498
3742,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2017,"Sunday, 31 December 2017",100686.02919999999
3743,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2018,"Monday, 31 December 2018",100520.9405
3744,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2019,"Tuesday, 31 December 2019",108742.03610000001
3745,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2020,"Thursday, 31 December 2020",121294.5357
3746,6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2021,"Friday, 31 December 2021",130960.2814
3747,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2007,"Monday, 31 December 2007",0.056180711
3748,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2008,"Wednesday, 31 December 2008",0.056699049
3749,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2009,"Thursday, 31 December 2009",0.056984771
3750,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2010,"Friday, 31 December 2010",0.061147264
3751,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2011,"Saturday, 31 December 2011",0.065213815
3752,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2012,"Monday, 31 December 2012",0.069987257
3753,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2013,"Tuesday, 31 December 2013",0.07274486
3754,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2014,"Wednesday, 31 December 2014",0.077882342
3755,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2015,"Thursday, 31 December 2015",0.086822292
3756,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2016,"Saturday, 31 December 2016",0.139673796
3757,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2017,"Sunday, 31 December 2017",0.269122223
3758,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2018,"Monday, 31 December 2018",0.444926068
3759,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2019,"Tuesday, 31 December 2019",0.481488604
3760,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2020,"Thursday, 31 December 2020",0.463160258
3761,6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2021,"Friday, 31 December 2021",0.436296929
3762,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2007,"Monday, 31 December 2007",2.129241757
3763,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2008,"Wednesday, 31 December 2008",2.317014471
3764,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2009,"Thursday, 31 December 2009",2.582701191
3765,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2010,"Friday, 31 December 2010",2.530144235
3766,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2011,"Saturday, 31 December 2011",2.797287974
3767,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2012,"Monday, 31 December 2012",2.422944749
3768,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2013,"Tuesday, 31 December 2013",2.817192802
3769,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2014,"Wednesday, 31 December 2014",2.892742123
3770,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2015,"Thursday, 31 December 2015",3.553803263
3771,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2016,"Saturday, 31 December 2016",4.275924819
3772,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2017,"Sunday, 31 December 2017",5.212370497
3773,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2018,"Monday, 31 December 2018",5.116841576
3774,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2019,"Tuesday, 31 December 2019",5.072545792
3775,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2020,"Thursday, 31 December 2020",5.707502147
3776,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2021,"Friday, 31 December 2021",6.572744008
3777,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2007,"Monday, 31 December 2007",5.220849944
3778,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2008,"Wednesday, 31 December 2008",6.223681004
3779,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2009,"Thursday, 31 December 2009",7.235224798
3780,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2010,"Friday, 31 December 2010",8.607251993
3781,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2011,"Saturday, 31 December 2011",9.738049882
3782,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2012,"Monday, 31 December 2012",9.875856053
3783,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2013,"Tuesday, 31 December 2013",10.01110675
3784,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2014,"Wednesday, 31 December 2014",10.57753437
3785,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2015,"Thursday, 31 December 2015",10.7650718
3786,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2016,"Saturday, 31 December 2016",10.66202115
3787,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2017,"Sunday, 31 December 2017",11.08225075
3788,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2018,"Monday, 31 December 2018",11.13173024
3789,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2019,"Tuesday, 31 December 2019",11.16257124
3790,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2020,"Thursday, 31 December 2020",11.46396216
3791,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2021,"Friday, 31 December 2021",12.04326299
3792,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2007,"Monday, 31 December 2007",9262.849162
3793,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2008,"Wednesday, 31 December 2008",11433.31563
3794,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2009,"Thursday, 31 December 2009",15327.51585
3795,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2010,"Friday, 31 December 2010",19383.887860000003
3796,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2011,"Saturday, 31 December 2011",23436.43366
3797,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2012,"Monday, 31 December 2012",23824.33773
3798,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2013,"Tuesday, 31 December 2013",24689.54867
3799,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2014,"Wednesday, 31 December 2014",25309.08034
3800,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2015,"Thursday, 31 December 2015",26355.70183
3801,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2016,"Saturday, 31 December 2016",27172.91477
3802,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2017,"Sunday, 31 December 2017",27336.48546
3803,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2018,"Monday, 31 December 2018",26666.75553
3804,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2019,"Tuesday, 31 December 2019",25129.214570000004
3805,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2020,"Thursday, 31 December 2020",24549.740459999997
3806,6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2021,"Friday, 31 December 2021",25360.92512
3807,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2013,"Tuesday, 31 December 2013",0.03060323
3808,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2014,"Wednesday, 31 December 2014",0.029881942
3809,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2015,"Thursday, 31 December 2015",0.035795543
3810,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2016,"Saturday, 31 December 2016",0.035227203
3811,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2017,"Sunday, 31 December 2017",0.035695806
3812,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2018,"Monday, 31 December 2018",0.037369452
3813,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2019,"Tuesday, 31 December 2019",0.036238097
3814,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2020,"Thursday, 31 December 2020",0.034795941
3815,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2021,"Friday, 31 December 2021",0.033609859
3816,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2007,"Monday, 31 December 2007",17940.1456
3817,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2008,"Wednesday, 31 December 2008",18349.85829
3818,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2009,"Thursday, 31 December 2009",19950.42627
3819,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2010,"Friday, 31 December 2010",21396.05146
3820,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2011,"Saturday, 31 December 2011",22392.603789999997
3821,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2012,"Monday, 31 December 2012",23606.675330000002
3822,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2013,"Tuesday, 31 December 2013",24335.91744
3823,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2014,"Wednesday, 31 December 2014",23515.18264
3824,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2015,"Thursday, 31 December 2015",23755.11148
3825,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2016,"Saturday, 31 December 2016",24808.68749
3826,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2017,"Sunday, 31 December 2017",26274.27217
3827,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2018,"Monday, 31 December 2018",27581.74832
3828,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2019,"Tuesday, 31 December 2019",28832.03212
3829,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2020,"Thursday, 31 December 2020",30289.52791
3830,5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Mass Merchandisers,3,1000 litres,2021,"Friday, 31 December 2021",31113.72412
3831,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2007,"Monday, 31 December 2007",41214.58684
3832,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2008,"Wednesday, 31 December 2008",41926.91121
3833,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2009,"Thursday, 31 December 2009",42411.19363
3834,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2010,"Friday, 31 December 2010",42881.04946
3835,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2011,"Saturday, 31 December 2011",43264.35425
3836,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2012,"Monday, 31 December 2012",43783.634360000004
3837,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2013,"Tuesday, 31 December 2013",45110.7216
3838,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2014,"Wednesday, 31 December 2014",45748.52457
3839,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2015,"Thursday, 31 December 2015",45926.09780000001
3840,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2016,"Saturday, 31 December 2016",46598.50194
3841,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2017,"Sunday, 31 December 2017",47155.50531
3842,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2018,"Monday, 31 December 2018",47755.6822
3843,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2019,"Tuesday, 31 December 2019",48132.609520000005
3844,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2020,"Thursday, 31 December 2020",49057.3199
3845,1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2021,"Friday, 31 December 2021",51438.233420000004
3846,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2007,"Monday, 31 December 2007",4.60495344
3847,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2008,"Wednesday, 31 December 2008",5.175335657
3848,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2009,"Thursday, 31 December 2009",5.735418181
3849,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2010,"Friday, 31 December 2010",5.864370847
3850,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2011,"Saturday, 31 December 2011",5.777836845
3851,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2012,"Monday, 31 December 2012",6.005095937
3852,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2013,"Tuesday, 31 December 2013",6.563659514
3853,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2014,"Wednesday, 31 December 2014",7.142165251
3854,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2015,"Thursday, 31 December 2015",7.613939821
3855,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2016,"Saturday, 31 December 2016",8.084211085
3856,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2017,"Sunday, 31 December 2017",8.750812517
3857,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2018,"Monday, 31 December 2018",9.513805554
3858,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2019,"Tuesday, 31 December 2019",10.61687123
3859,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2020,"Thursday, 31 December 2020",12.2176978
3860,1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2021,"Friday, 31 December 2021",13.47364857
3861,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Drugstores/parapharmacies,3,1000 litres,2007,"Monday, 31 December 2007",3.58711627
