,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume,competitors
8191,1,Alcoholic Drinks,9,2,Total Volume,Lovina Beach Brewery PT,1000 litres,2020,31-12-20,8,2635.299875,rest of the competitors
8192,1,Alcoholic Drinks,9,2,Total Volume,Lovina Beach Brewery PT,1000 litres,2021,31-12-21,9,5273.869747,rest of the competitors
8193,1,Alcoholic Drinks,9,2,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2016,31-12-16,4,2806.5219,rest of the competitors
8194,1,Alcoholic Drinks,9,2,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2017,31-12-17,5,2855.868793,rest of the competitors
8195,1,Alcoholic Drinks,9,2,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2018,31-12-18,6,2855.222434,rest of the competitors
8196,1,Alcoholic Drinks,9,2,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2019,31-12-19,7,3226.227627,rest of the competitors
8197,1,Alcoholic Drinks,9,2,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2020,31-12-20,8,3367.571714,rest of the competitors
8198,1,Alcoholic Drinks,9,2,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,1000 litres,2021,31-12-21,9,3659.930178,rest of the competitors
8199,1,Alcoholic Drinks,9,2,Total Volume,Erkmakon OOO,1000 litres,2020,31-12-20,8,1526.835964,rest of the competitors
8200,1,Alcoholic Drinks,9,2,Total Volume,Erkmakon OOO,1000 litres,2021,31-12-21,9,1918.410425,rest of the competitors
8201,1,Alcoholic Drinks,9,2,Total Volume,Asia Brewery Inc,1000 litres,2019,31-12-19,7,687.955356,rest of the competitors
8202,1,Alcoholic Drinks,9,2,Total Volume,Asia Brewery Inc,1000 litres,2020,31-12-20,8,1029.999933,rest of the competitors
8203,1,Alcoholic Drinks,9,2,Total Volume,Asia Brewery Inc,1000 litres,2021,31-12-21,9,1648.000015,rest of the competitors
8204,1,Alcoholic Drinks,9,2,Total Volume,Pulsar Group Brewery QK MChJ,1000 litres,2020,31-12-20,8,1384.794984,rest of the competitors
8205,1,Alcoholic Drinks,9,2,Total Volume,Pulsar Group Brewery QK MChJ,1000 litres,2021,31-12-21,9,1620.233784,rest of the competitors
8206,1,Alcoholic Drinks,9,2,Total Volume,Asahi Group Holdings Ltd,1000 litres,2020,31-12-20,8,1504.20741,rest of the competitors
8207,1,Alcoholic Drinks,9,2,Total Volume,Asahi Group Holdings Ltd,1000 litres,2021,31-12-21,9,1529.999991,rest of the competitors
8208,1,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,1000 litres,2016,31-12-16,4,683.159789,rest of the competitors
8209,1,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,1000 litres,2017,31-12-17,5,659.930917,rest of the competitors
8210,1,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,1000 litres,2018,31-12-18,6,621.998666,rest of the competitors
8211,1,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,1000 litres,2019,31-12-19,7,594.173495,rest of the competitors
8212,1,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,1000 litres,2020,31-12-20,8,560.252051,rest of the competitors
8213,1,Alcoholic Drinks,9,2,Total Volume,Diageo Plc,1000 litres,2021,31-12-21,9,546.619132,rest of the competitors
8214,1,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2016,31-12-16,4,377.999979,rest of the competitors
8215,1,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2017,31-12-17,5,419.999983,rest of the competitors
8216,1,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2018,31-12-18,6,436.800026,rest of the competitors
8217,1,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2019,31-12-19,7,462.000026,rest of the competitors
8218,1,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2020,31-12-20,8,419.999979,rest of the competitors
8219,1,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2021,31-12-21,9,400.814404,rest of the competitors
8220,1,Alcoholic Drinks,9,2,Total Volume,Nippon Beer Co Ltd,1000 litres,2016,31-12-16,4,260.399992,rest of the competitors
8221,1,Alcoholic Drinks,9,2,Total Volume,Nippon Beer Co Ltd,1000 litres,2017,31-12-17,5,344.399983,rest of the competitors
8222,1,Alcoholic Drinks,9,2,Total Volume,Nippon Beer Co Ltd,1000 litres,2018,31-12-18,6,340.200015,rest of the competitors
8223,1,Alcoholic Drinks,9,2,Total Volume,Nippon Beer Co Ltd,1000 litres,2019,31-12-19,7,382.200017,rest of the competitors
8224,1,Alcoholic Drinks,9,2,Total Volume,Nippon Beer Co Ltd,1000 litres,2020,31-12-20,8,265.439988,rest of the competitors
8225,1,Alcoholic Drinks,9,2,Total Volume,Nippon Beer Co Ltd,1000 litres,2021,31-12-21,9,290.699267,rest of the competitors
8226,1,Alcoholic Drinks,9,2,Total Volume,Duvel Moortgat NV,1000 litres,2016,31-12-16,4,214.200009,rest of the competitors
8227,1,Alcoholic Drinks,9,2,Total Volume,Duvel Moortgat NV,1000 litres,2017,31-12-17,5,231.000012,rest of the competitors
8228,1,Alcoholic Drinks,9,2,Total Volume,Duvel Moortgat NV,1000 litres,2018,31-12-18,6,235.200006,rest of the competitors
8229,1,Alcoholic Drinks,9,2,Total Volume,Duvel Moortgat NV,1000 litres,2019,31-12-19,7,243.599991,rest of the competitors
8230,1,Alcoholic Drinks,9,2,Total Volume,Duvel Moortgat NV,1000 litres,2020,31-12-20,8,218.40001,rest of the competitors
8231,1,Alcoholic Drinks,9,2,Total Volume,Duvel Moortgat NV,1000 litres,2021,31-12-21,9,197.549355,rest of the competitors
8232,1,Alcoholic Drinks,9,2,Total Volume,SABMiller Plc,1000 litres,2016,31-12-16,4,1073.661195,rest of the competitors
8233,1,Alcoholic Drinks,9,2,Total Volume,SABMiller Plc,1000 litres,2017,31-12-17,5,1086.125384,rest of the competitors
8234,1,Alcoholic Drinks,9,2,Total Volume,SABMiller Plc,1000 litres,2018,31-12-18,6,1076.831746,rest of the competitors
8235,1,Alcoholic Drinks,9,2,Total Volume,SABMiller Plc,1000 litres,2019,31-12-19,7,1049.507589,rest of the competitors
8236,1,Alcoholic Drinks,9,2,Total Volume,Others,1000 litres,2016,31-12-16,4,43856.31147,rest of the competitors
8237,1,Alcoholic Drinks,9,2,Total Volume,Others,1000 litres,2017,31-12-17,5,69126.35097,rest of the competitors
8238,1,Alcoholic Drinks,9,2,Total Volume,Others,1000 litres,2018,31-12-18,6,101949.9342,rest of the competitors
8239,1,Alcoholic Drinks,9,2,Total Volume,Others,1000 litres,2019,31-12-19,7,151895.3142,rest of the competitors
8240,1,Alcoholic Drinks,9,2,Total Volume,Others,1000 litres,2020,31-12-20,8,197797.6655,rest of the competitors
8241,1,Alcoholic Drinks,9,2,Total Volume,Others,1000 litres,2021,31-12-21,9,259486.1807,rest of the competitors
8242,1,Alcoholic Drinks,10,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2016,31-12-16,4,972998.9716,rest of the competitors
8243,1,Alcoholic Drinks,10,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2017,31-12-17,5,1204908.674,rest of the competitors
8244,1,Alcoholic Drinks,10,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2018,31-12-18,6,1523461.064,rest of the competitors
8245,1,Alcoholic Drinks,10,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2019,31-12-19,7,1782032.912,rest of the competitors
8246,1,Alcoholic Drinks,10,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2020,31-12-20,8,2207862.079,rest of the competitors
8247,1,Alcoholic Drinks,10,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2021,31-12-21,9,2327172.883,rest of the competitors
8248,1,Alcoholic Drinks,10,4,Total Volume,Carlsberg AS,1000 litres,2016,31-12-16,4,345489.4644,rest of the competitors
8249,1,Alcoholic Drinks,10,4,Total Volume,Carlsberg AS,1000 litres,2017,31-12-17,5,483290.9045,rest of the competitors
8250,1,Alcoholic Drinks,10,4,Total Volume,Carlsberg AS,1000 litres,2018,31-12-18,6,716544.8511,rest of the competitors
8251,1,Alcoholic Drinks,10,4,Total Volume,Carlsberg AS,1000 litres,2019,31-12-19,7,939429.1492,rest of the competitors
8252,1,Alcoholic Drinks,10,4,Total Volume,Carlsberg AS,1000 litres,2020,31-12-20,8,1095956.4,rest of the competitors
8253,1,Alcoholic Drinks,10,4,Total Volume,Carlsberg AS,1000 litres,2021,31-12-21,9,1227481.646,rest of the competitors
8254,1,Alcoholic Drinks,10,4,Total Volume,UB Group,1000 litres,2016,31-12-16,4,793244.99,rest of the competitors
8255,1,Alcoholic Drinks,10,4,Total Volume,UB Group,1000 litres,2017,31-12-17,5,839384.7136,rest of the competitors
8256,1,Alcoholic Drinks,10,4,Total Volume,UB Group,1000 litres,2018,31-12-18,6,913448.4192,rest of the competitors
8257,1,Alcoholic Drinks,10,4,Total Volume,UB Group,1000 litres,2019,31-12-19,7,955277.6984,rest of the competitors
8258,1,Alcoholic Drinks,10,4,Total Volume,UB Group,1000 litres,2020,31-12-20,8,1079888.126,rest of the competitors
8259,1,Alcoholic Drinks,10,4,Total Volume,UB Group,1000 litres,2021,31-12-21,9,1101419.696,rest of the competitors
8260,1,Alcoholic Drinks,10,4,Total Volume,Heineken NV,1000 litres,2016,31-12-16,4,658327.2179,rest of the competitors
8261,1,Alcoholic Drinks,10,4,Total Volume,Heineken NV,1000 litres,2017,31-12-17,5,699222.8682,rest of the competitors
8262,1,Alcoholic Drinks,10,4,Total Volume,Heineken NV,1000 litres,2018,31-12-18,6,736399.3108,rest of the competitors
8263,1,Alcoholic Drinks,10,4,Total Volume,Heineken NV,1000 litres,2019,31-12-19,7,754629.8627,rest of the competitors
8264,1,Alcoholic Drinks,10,4,Total Volume,Heineken NV,1000 litres,2020,31-12-20,8,821640.8843,rest of the competitors
8265,1,Alcoholic Drinks,10,4,Total Volume,Heineken NV,1000 litres,2021,31-12-21,9,868321.8677,rest of the competitors
8266,1,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2016,31-12-16,4,250007.9864,rest of the competitors
8267,1,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2017,31-12-17,5,278474.4231,rest of the competitors
8268,1,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2018,31-12-18,6,296817.9969,rest of the competitors
8269,1,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2019,31-12-19,7,317361.5317,rest of the competitors
8270,1,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2020,31-12-20,8,342436.3985,rest of the competitors
8271,1,Alcoholic Drinks,10,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2021,31-12-21,9,374695.7202,rest of the competitors
8272,1,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,1000 litres,2016,31-12-16,4,224926.0604,rest of the competitors
8273,1,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,1000 litres,2017,31-12-17,5,241743.1567,rest of the competitors
8274,1,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,1000 litres,2018,31-12-18,6,233233.8981,rest of the competitors
8275,1,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,1000 litres,2019,31-12-19,7,234384.7032,rest of the competitors
8276,1,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,1000 litres,2020,31-12-20,8,220867.3047,rest of the competitors
8277,1,Alcoholic Drinks,10,4,Total Volume,Suntory Holdings Ltd,1000 litres,2021,31-12-21,9,215044.4575,rest of the competitors
8278,1,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2016,31-12-16,4,141127.7371,rest of the competitors
8279,1,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2017,31-12-17,5,170063.9571,rest of the competitors
8280,1,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2018,31-12-18,6,183910.1881,rest of the competitors
8281,1,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2019,31-12-19,7,188131.7781,rest of the competitors
8282,1,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2020,31-12-20,8,193990.5978,rest of the competitors
8283,1,Alcoholic Drinks,10,4,Total Volume,Sapporo Holdings Ltd,1000 litres,2021,31-12-21,9,198637.8358,rest of the competitors
8284,1,Alcoholic Drinks,10,4,Total Volume,Henan Jinxing Brewery Group,1000 litres,2019,31-12-19,7,130919.253,rest of the competitors
8285,1,Alcoholic Drinks,10,4,Total Volume,Henan Jinxing Brewery Group,1000 litres,2020,31-12-20,8,135108.7226,rest of the competitors
8286,1,Alcoholic Drinks,10,4,Total Volume,Henan Jinxing Brewery Group,1000 litres,2021,31-12-21,9,139161.9673,rest of the competitors
8287,1,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2016,31-12-16,4,41635.91834,rest of the competitors
8288,1,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2017,31-12-17,5,59460.71793,rest of the competitors
8289,1,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2018,31-12-18,6,110524.9246,rest of the competitors
8290,1,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2019,31-12-19,7,100075.5909,rest of the competitors
8291,1,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2020,31-12-20,8,101778.2841,rest of the competitors
8292,1,Alcoholic Drinks,10,4,Total Volume,Asahi Group Holdings Ltd,1000 litres,2021,31-12-21,9,128505.9214,rest of the competitors
8293,1,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2016,31-12-16,4,66956.94118,rest of the competitors
8294,1,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2017,31-12-17,5,71322.28714,rest of the competitors
8295,1,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2018,31-12-18,6,76020.95721,rest of the competitors
8296,1,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2019,31-12-19,7,81160.10903,rest of the competitors
8297,1,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2020,31-12-20,8,52434.50024,rest of the competitors
8298,1,Alcoholic Drinks,10,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2021,31-12-21,9,54601.98572,rest of the competitors
8299,1,Alcoholic Drinks,10,4,Total Volume,Mount Shivalik Industries Ltd,1000 litres,2016,31-12-16,4,42640.00015,rest of the competitors
8300,1,Alcoholic Drinks,10,4,Total Volume,Mount Shivalik Industries Ltd,1000 litres,2017,31-12-17,5,44560.00249,rest of the competitors
8301,1,Alcoholic Drinks,10,4,Total Volume,Mount Shivalik Industries Ltd,1000 litres,2018,31-12-18,6,46780.0005,rest of the competitors
8302,1,Alcoholic Drinks,10,4,Total Volume,Mount Shivalik Industries Ltd,1000 litres,2019,31-12-19,7,49330.00206,rest of the competitors
8303,1,Alcoholic Drinks,10,4,Total Volume,Mount Shivalik Industries Ltd,1000 litres,2020,31-12-20,8,48999.9996,rest of the competitors
8304,1,Alcoholic Drinks,10,4,Total Volume,Mount Shivalik Industries Ltd,1000 litres,2021,31-12-21,9,51299.9986,rest of the competitors
8305,1,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,1000 litres,2016,31-12-16,4,20372.79869,Dragonyte Brewery
8306,1,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,1000 litres,2017,31-12-17,5,20447.79807,Dragonyte Brewery
8307,1,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,1000 litres,2018,31-12-18,6,21255.00019,Dragonyte Brewery
8308,1,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,1000 litres,2019,31-12-19,7,23868.97809,Dragonyte Brewery
8309,1,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,1000 litres,2020,31-12-20,8,44812.23592,Dragonyte Brewery
8310,1,Alcoholic Drinks,10,4,Total Volume,Dragonyte Brewery,1000 litres,2021,31-12-21,9,48637.69024,Dragonyte Brewery
8311,1,Alcoholic Drinks,10,4,Total Volume,Jebsen  Co Ltd,1000 litres,2016,31-12-16,4,34417.40466,rest of the competitors
8312,1,Alcoholic Drinks,10,4,Total Volume,Jebsen  Co Ltd,1000 litres,2017,31-12-17,5,36297.54911,rest of the competitors
8313,1,Alcoholic Drinks,10,4,Total Volume,Jebsen  Co Ltd,1000 litres,2018,31-12-18,6,37238.82983,rest of the competitors
8314,1,Alcoholic Drinks,10,4,Total Volume,Jebsen  Co Ltd,1000 litres,2019,31-12-19,7,38601.84259,rest of the competitors
8315,1,Alcoholic Drinks,10,4,Total Volume,Jebsen  Co Ltd,1000 litres,2020,31-12-20,8,40177.84859,rest of the competitors
8316,1,Alcoholic Drinks,10,4,Total Volume,Jebsen  Co Ltd,1000 litres,2021,31-12-21,9,42043.12109,rest of the competitors
8317,1,Alcoholic Drinks,10,4,Total Volume,San Miguel Corp,1000 litres,2016,31-12-16,4,17585.69119,rest of the competitors
8318,1,Alcoholic Drinks,10,4,Total Volume,San Miguel Corp,1000 litres,2017,31-12-17,5,18594.14682,rest of the competitors
8319,1,Alcoholic Drinks,10,4,Total Volume,San Miguel Corp,1000 litres,2018,31-12-18,6,18950.61769,rest of the competitors
8320,1,Alcoholic Drinks,10,4,Total Volume,San Miguel Corp,1000 litres,2019,31-12-19,7,17160.9077,rest of the competitors
8321,1,Alcoholic Drinks,10,4,Total Volume,San Miguel Corp,1000 litres,2020,31-12-20,8,18039.30309,rest of the competitors
8322,1,Alcoholic Drinks,10,4,Total Volume,San Miguel Corp,1000 litres,2021,31-12-21,9,19820.59268,rest of the competitors
8323,1,Alcoholic Drinks,10,4,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,1000 litres,2020,31-12-20,8,12749.72128,rest of the competitors
8324,1,Alcoholic Drinks,10,4,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,1000 litres,2021,31-12-21,9,17243.91529,rest of the competitors
8325,1,Alcoholic Drinks,10,4,Total Volume,B Beverages Pvt Ltd,1000 litres,2019,31-12-19,7,1022.519976,rest of the competitors
8326,1,Alcoholic Drinks,10,4,Total Volume,B Beverages Pvt Ltd,1000 litres,2020,31-12-20,8,5112.59968,rest of the competitors
8327,1,Alcoholic Drinks,10,4,Total Volume,B Beverages Pvt Ltd,1000 litres,2021,31-12-21,9,10229.99972,rest of the competitors
8328,1,Alcoholic Drinks,10,4,Total Volume,SABMiller Plc,1000 litres,2016,31-12-16,4,300921.1489,rest of the competitors
8329,1,Alcoholic Drinks,10,4,Total Volume,SABMiller Plc,1000 litres,2017,31-12-17,5,332681.6685,rest of the competitors
8330,1,Alcoholic Drinks,10,4,Total Volume,SABMiller Plc,1000 litres,2018,31-12-18,6,335496.6064,rest of the competitors
8331,1,Alcoholic Drinks,10,4,Total Volume,SABMiller Plc,1000 litres,2019,31-12-19,7,352186.5036,rest of the competitors
8332,1,Alcoholic Drinks,10,4,Total Volume,Oriental Brewery Co Ltd,1000 litres,2016,31-12-16,4,37313.32877,rest of the competitors
8333,1,Alcoholic Drinks,10,4,Total Volume,Oriental Brewery Co Ltd,1000 litres,2017,31-12-17,5,38200.00083,rest of the competitors
8334,1,Alcoholic Drinks,10,4,Total Volume,Modelo SA de CV Grupo,1000 litres,2016,31-12-16,4,33827.02828,rest of the competitors
8335,1,Alcoholic Drinks,10,4,Total Volume,Others,1000 litres,2016,31-12-16,4,687541.6297,rest of the competitors
8336,1,Alcoholic Drinks,10,4,Total Volume,Others,1000 litres,2017,31-12-17,5,889191.799,rest of the competitors
8337,1,Alcoholic Drinks,10,4,Total Volume,Others,1000 litres,2018,31-12-18,6,810153.156,rest of the competitors
8338,1,Alcoholic Drinks,10,4,Total Volume,Others,1000 litres,2019,31-12-19,7,1021002.221,rest of the competitors
8339,1,Alcoholic Drinks,10,4,Total Volume,Others,1000 litres,2020,31-12-20,8,1228382.452,rest of the competitors
8340,1,Alcoholic Drinks,10,4,Total Volume,Others,1000 litres,2021,31-12-21,9,1398260.482,rest of the competitors
8341,1,Alcoholic Drinks,12,4,Total Volume,China Resources Holdings Co Ltd,1000 litres,2019,31-12-19,7,10048280.51,rest of the competitors
8342,1,Alcoholic Drinks,12,4,Total Volume,China Resources Holdings Co Ltd,1000 litres,2020,31-12-20,8,9877549.337,rest of the competitors
8343,1,Alcoholic Drinks,12,4,Total Volume,China Resources Holdings Co Ltd,1000 litres,2021,31-12-21,9,9819170.296,rest of the competitors
8344,1,Alcoholic Drinks,12,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2016,31-12-16,4,5613719.922,rest of the competitors
8345,1,Alcoholic Drinks,12,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2017,31-12-17,5,6231980.41,rest of the competitors
8346,1,Alcoholic Drinks,12,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2018,31-12-18,6,6529239.91,rest of the competitors
8347,1,Alcoholic Drinks,12,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2019,31-12-19,7,5944899.898,rest of the competitors
8348,1,Alcoholic Drinks,12,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2020,31-12-20,8,5603829.529,rest of the competitors
8349,1,Alcoholic Drinks,12,4,Total Volume,Tsingtao Brewery Co Ltd,1000 litres,2021,31-12-21,9,5528046.76,rest of the competitors
8350,1,Alcoholic Drinks,12,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2016,31-12-16,4,4862963.814,rest of the competitors
8351,1,Alcoholic Drinks,12,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2017,31-12-17,5,5530939.818,rest of the competitors
8352,1,Alcoholic Drinks,12,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2018,31-12-18,6,5868956.92,rest of the competitors
8353,1,Alcoholic Drinks,12,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2019,31-12-19,7,5952287.904,rest of the competitors
8354,1,Alcoholic Drinks,12,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2020,31-12-20,8,5388994.701,rest of the competitors
8355,1,Alcoholic Drinks,12,4,Total Volume,AnheuserBusch InBev NV,1000 litres,2021,31-12-21,9,5283724.027,rest of the competitors
8356,1,Alcoholic Drinks,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2016,31-12-16,4,4584603.912,rest of the competitors
8357,1,Alcoholic Drinks,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2017,31-12-17,5,4684589.774,rest of the competitors
8358,1,Alcoholic Drinks,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2018,31-12-18,6,4029643.439,rest of the competitors
8359,1,Alcoholic Drinks,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2019,31-12-19,7,3465165.061,rest of the competitors
8360,1,Alcoholic Drinks,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2020,31-12-20,8,3059996.749,rest of the competitors
8361,1,Alcoholic Drinks,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,1000 litres,2021,31-12-21,9,3122663.306,rest of the competitors
8362,1,Alcoholic Drinks,12,4,Total Volume,Carlsberg AS,1000 litres,2016,31-12-16,4,1121630.642,rest of the competitors
8363,1,Alcoholic Drinks,12,4,Total Volume,Carlsberg AS,1000 litres,2017,31-12-17,5,2682287.773,rest of the competitors
8364,1,Alcoholic Drinks,12,4,Total Volume,Carlsberg AS,1000 litres,2018,31-12-18,6,2309095.826,rest of the competitors
8365,1,Alcoholic Drinks,12,4,Total Volume,Carlsberg AS,1000 litres,2019,31-12-19,7,2098067.509,rest of the competitors
8366,1,Alcoholic Drinks,12,4,Total Volume,Carlsberg AS,1000 litres,2020,31-12-20,8,1572462.079,rest of the competitors
8367,1,Alcoholic Drinks,12,4,Total Volume,Carlsberg AS,1000 litres,2021,31-12-21,9,1570550.802,rest of the competitors
8368,1,Alcoholic Drinks,12,4,Total Volume,Henan Jinxing Brewery Group,1000 litres,2016,31-12-16,4,1629869.878,rest of the competitors
8369,1,Alcoholic Drinks,12,4,Total Volume,Henan Jinxing Brewery Group,1000 litres,2017,31-12-17,5,1466889.969,rest of the competitors
8370,1,Alcoholic Drinks,12,4,Total Volume,Henan Jinxing Brewery Group,1000 litres,2018,31-12-18,6,1246850.011,rest of the competitors
8371,1,Alcoholic Drinks,12,4,Total Volume,Henan Jinxing Brewery Group,1000 litres,2019,31-12-19,7,1178273.23,rest of the competitors
8372,1,Alcoholic Drinks,12,4,Total Volume,Henan Jinxing Brewery Group,1000 litres,2020,31-12-20,8,1132189.668,rest of the competitors
8373,1,Alcoholic Drinks,12,4,Total Volume,Henan Jinxing Brewery Group,1000 litres,2021,31-12-21,9,1054633.08,rest of the competitors
8374,1,Alcoholic Drinks,12,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2016,31-12-16,4,1299952.083,rest of the competitors
8375,1,Alcoholic Drinks,12,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2017,31-12-17,5,1218895.21,rest of the competitors
8376,1,Alcoholic Drinks,12,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2018,31-12-18,6,1145978.857,rest of the competitors
8377,1,Alcoholic Drinks,12,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2019,31-12-19,7,1181529.018,rest of the competitors
8378,1,Alcoholic Drinks,12,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2020,31-12-20,8,1096879.573,rest of the competitors
8379,1,Alcoholic Drinks,12,4,Total Volume,Kirin Holdings Co Ltd,1000 litres,2021,31-12-21,9,1046793.848,rest of the competitors
8380,1,Alcoholic Drinks,12,4,Total Volume,Thai Beverage PCL,1000 litres,2016,31-12-16,4,658412.1351,rest of the competitors
8381,1,Alcoholic Drinks,12,4,Total Volume,Thai Beverage PCL,1000 litres,2017,31-12-17,5,607463.6028,rest of the competitors
8382,1,Alcoholic Drinks,12,4,Total Volume,Thai Beverage PCL,1000 litres,2018,31-12-18,6,589348.8608,rest of the competitors
8383,1,Alcoholic Drinks,12,4,Total Volume,Thai Beverage PCL,1000 litres,2019,31-12-19,7,690450.0177,rest of the competitors
8384,1,Alcoholic Drinks,12,4,Total Volume,Thai Beverage PCL,1000 litres,2020,31-12-20,8,859362.0768,rest of the competitors
8385,1,Alcoholic Drinks,12,4,Total Volume,Thai Beverage PCL,1000 litres,2021,31-12-21,9,870851.3972,rest of the competitors
8386,1,Alcoholic Drinks,12,4,Total Volume,Suntory Holdings Ltd,1000 litres,2016,31-12-16,4,1078582.517,rest of the competitors
8387,1,Alcoholic Drinks,12,4,Total Volume,Suntory Holdings Ltd,1000 litres,2017,31-12-17,5,1077161.467,rest of the competitors
8388,1,Alcoholic Drinks,12,4,Total Volume,Suntory Holdings Ltd,1000 litres,2018,31-12-18,6,1059974.358,rest of the competitors
8389,1,Alcoholic Drinks,12,4,Total Volume,Suntory Holdings Ltd,1000 litres,2019,31-12-19,7,956693.7785,rest of the competitors
