,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
1009,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2016.0,31-12-16,4.0,"167,3617131"
1010,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2017.0,31-12-17,5.0,"173,738458"
1011,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2018.0,31-12-18,6.0,"172,059011"
1012,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2019.0,31-12-19,7.0,"176,5700056"
1013,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Unicer  Bebidas de Portugal SA,million litres,2020.0,31-12-20,8.0,"184,1518877"
1014,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,SABMiller Plc,million litres,2016.0,31-12-16,4.0,"15773,60982"
1015,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,SABMiller Plc,million litres,2017.0,31-12-17,5.0,"15667,8581"
1016,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,SABMiller Plc,million litres,2018.0,31-12-18,6.0,"15714,90624"
1017,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,SABMiller Plc,million litres,2019.0,31-12-19,7.0,"15776,71037"
1018,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,China Resources Enterprise Ltd,million litres,2016.0,31-12-16,4.0,"10619,64004"
1019,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,China Resources Enterprise Ltd,million litres,2017.0,31-12-17,5.0,"12099,24943"
1020,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,China Resources Enterprise Ltd,million litres,2018.0,31-12-18,6.0,"11812,5804"
1021,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Pabst Brewing Co,million litres,2016.0,31-12-16,4.0,"1100,813998"
1022,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Pabst Brewing Co,million litres,2017.0,31-12-17,5.0,"1106,634293"
1023,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Oriental Brewery Co Ltd,million litres,2016.0,31-12-16,4.0,"1080,866141"
1024,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Oriental Brewery Co Ltd,million litres,2017.0,31-12-17,5.0,"1105,499974"
1025,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Nantong Fuhao Alcohol Industry Co Ltd,million litres,2016.0,31-12-16,4.0,"364,1000145"
1026,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Nantong Fuhao Alcohol Industry Co Ltd,million litres,2017.0,31-12-17,5.0,"371,3819889"
1027,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Modelo SA de CV Grupo,million litres,2016.0,31-12-16,4.0,"5577,578251"
1028,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Chongqing Brewery Co Ltd,million litres,2016.0,31-12-16,4.0,"1140,302542"
1029,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Kingway Brewery Holdings Ltd,million litres,2016.0,31-12-16,4.0,"764,690085"
1030,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Lanzhou Huanghe Beer Co Ltd,million litres,2016.0,31-12-16,4.0,"281,5399999"
1031,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Private Label,million litres,2016.0,31-12-16,4.0,"1404,600262"
1032,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Private Label,million litres,2017.0,31-12-17,5.0,"1449,156258"
1033,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Private Label,million litres,2018.0,31-12-18,6.0,"1475,611661"
1034,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Private Label,million litres,2019.0,31-12-19,7.0,"1482,385706"
1035,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Private Label,million litres,2020.0,31-12-20,8.0,"1507,507526"
1036,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Private Label,million litres,2021.0,31-12-21,9.0,"1500,253895"
1037,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Others,million litres,2016.0,31-12-16,4.0,"29945,41163"
1038,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Others,million litres,2017.0,31-12-17,5.0,"30127,26853"
1039,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Others,million litres,2018.0,31-12-18,6.0,"30141,40234"
1040,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Others,million litres,2019.0,31-12-19,7.0,"29220,2882"
1041,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Others,million litres,2020.0,31-12-20,8.0,"28637,32702"
1042,8.0,Alcoholic Drinks,4.0,3.0,Total Volume,Others,million litres,2021.0,31-12-21,9.0,"28696,71182"
1043,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2016.0,31-12-16,4.0,"869,8556314"
1044,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2017.0,31-12-17,5.0,"896,302836"
1045,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2018.0,31-12-18,6.0,"906,7819696"
1046,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2019.0,31-12-19,7.0,"906,8045684"
1047,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2020.0,31-12-20,8.0,"930,8616473"
1048,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,AnheuserBusch InBev NV,million litres,2021.0,31-12-21,9.0,"943,7948233"
1049,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Diageo Plc,million litres,2016.0,31-12-16,4.0,"55,53751816"
1050,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Diageo Plc,million litres,2017.0,31-12-17,5.0,"52,37735197"
1051,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Diageo Plc,million litres,2018.0,31-12-18,6.0,"51,01567889"
1052,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Diageo Plc,million litres,2019.0,31-12-19,7.0,"47,75181874"
1053,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Diageo Plc,million litres,2020.0,31-12-20,8.0,"779,1037464"
1054,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Diageo Plc,million litres,2021.0,31-12-21,9.0,"792,1045968"
1055,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Dragonyte Brewery,million litres,2016.0,31-12-16,4.0,"420,5521763"
1056,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Dragonyte Brewery,million litres,2017.0,31-12-17,5.0,"459,2176774"
1057,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Dragonyte Brewery,million litres,2018.0,31-12-18,6.0,"465,183042"
1058,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Dragonyte Brewery,million litres,2019.0,31-12-19,7.0,"482,3310415"
1059,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Dragonyte Brewery,million litres,2020.0,31-12-20,8.0,"657,3787805"
1060,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Dragonyte Brewery,million litres,2021.0,31-12-21,9.0,"674,5307448"
1061,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Heineken NV,million litres,2016.0,31-12-16,4.0,"525,9000587"
1062,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Heineken NV,million litres,2017.0,31-12-17,5.0,"524,6075273"
1063,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Heineken NV,million litres,2018.0,31-12-18,6.0,"526,7328941"
1064,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Heineken NV,million litres,2019.0,31-12-19,7.0,"525,7479572"
1065,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Heineken NV,million litres,2020.0,31-12-20,8.0,"521,2034033"
1066,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Heineken NV,million litres,2021.0,31-12-21,9.0,"584,6226908"
1067,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Carlsberg AS,million litres,2016.0,31-12-16,4.0,"213,4922342"
1068,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Carlsberg AS,million litres,2017.0,31-12-17,5.0,"217,8214047"
1069,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Carlsberg AS,million litres,2018.0,31-12-18,6.0,"245,2693719"
1070,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Carlsberg AS,million litres,2019.0,31-12-19,7.0,"261,7310929"
1071,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Carlsberg AS,million litres,2020.0,31-12-20,8.0,"276,7036565"
1072,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Carlsberg AS,million litres,2021.0,31-12-21,9.0,"291,391347"
1073,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2016.0,31-12-16,4.0,"234,441827"
1074,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2017.0,31-12-17,5.0,"239,1958782"
1075,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2018.0,31-12-18,6.0,"245,29867"
1076,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"246,2367575"
1077,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2020.0,31-12-20,8.0,"254,0249528"
1078,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Paulaner Brauerei GmbH  Co KG,million litres,2021.0,31-12-21,9.0,"260,7335295"
1079,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2016.0,31-12-16,4.0,"155,4505489"
1080,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2017.0,31-12-17,5.0,"156,4462121"
1081,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2018.0,31-12-18,6.0,"157,5350646"
1082,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2019.0,31-12-19,7.0,"156,1682709"
1083,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2020.0,31-12-20,8.0,"157,1562307"
1084,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Erdinger Privatbrauerei Weissbru Werner Brombach GmbH,million litres,2021.0,31-12-21,9.0,"160,4542655"
1085,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Boston Beer Co Inc The,million litres,2016.0,31-12-16,4.0,"124,6656631"
1086,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Boston Beer Co Inc The,million litres,2017.0,31-12-17,5.0,"137,752"
1087,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Boston Beer Co Inc The,million litres,2018.0,31-12-18,6.0,"157,7541988"
1088,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Boston Beer Co Inc The,million litres,2019.0,31-12-19,7.0,"169,2522759"
1089,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Boston Beer Co Inc The,million litres,2020.0,31-12-20,8.0,"145,7836412"
1090,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Boston Beer Co Inc The,million litres,2021.0,31-12-21,9.0,"136,7471602"
1091,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,OetkerGruppe,million litres,2016.0,31-12-16,4.0,"128,7799688"
1092,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,OetkerGruppe,million litres,2017.0,31-12-17,5.0,"122,9527896"
1093,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,OetkerGruppe,million litres,2018.0,31-12-18,6.0,"135,9781754"
1094,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,OetkerGruppe,million litres,2019.0,31-12-19,7.0,"134,8635897"
1095,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,OetkerGruppe,million litres,2020.0,31-12-20,8.0,"132,9106954"
1096,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,OetkerGruppe,million litres,2021.0,31-12-21,9.0,"134,7832104"
1097,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sierra Nevada Brewing Co,million litres,2016.0,31-12-16,4.0,"101,1834017"
1098,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sierra Nevada Brewing Co,million litres,2017.0,31-12-17,5.0,"108,0819774"
1099,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sierra Nevada Brewing Co,million litres,2018.0,31-12-18,6.0,"117,4292231"
1100,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sierra Nevada Brewing Co,million litres,2019.0,31-12-19,7.0,"128,3536379"
1101,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sierra Nevada Brewing Co,million litres,2020.0,31-12-20,8.0,"123,3374979"
1102,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sierra Nevada Brewing Co,million litres,2021.0,31-12-21,9.0,"113,9445829"
1103,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Greene King Plc,million litres,2016.0,31-12-16,4.0,"94,06278831"
1104,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Greene King Plc,million litres,2017.0,31-12-17,5.0,"95,23656223"
1105,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Greene King Plc,million litres,2018.0,31-12-18,6.0,"96,0573124"
1106,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Greene King Plc,million litres,2019.0,31-12-19,7.0,"98,32842644"
1107,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Greene King Plc,million litres,2020.0,31-12-20,8.0,"101,924083"
1108,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Greene King Plc,million litres,2021.0,31-12-21,9.0,"104,4154603"
1109,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,New Belgium Brewing Co,million litres,2016.0,31-12-16,4.0,"85,62999863"
1110,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,New Belgium Brewing Co,million litres,2017.0,31-12-17,5.0,"90,33000362"
1111,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,New Belgium Brewing Co,million litres,2018.0,31-12-18,6.0,"99,51000717"
1112,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,New Belgium Brewing Co,million litres,2019.0,31-12-19,7.0,"98,10996619"
1113,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,New Belgium Brewing Co,million litres,2020.0,31-12-20,8.0,"99,06122172"
1114,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,New Belgium Brewing Co,million litres,2021.0,31-12-21,9.0,"102,0900389"
1115,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2016.0,31-12-16,4.0,"71,07278626"
1116,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2017.0,31-12-17,5.0,"77,23388835"
1117,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2018.0,31-12-18,6.0,"83,30813452"
1118,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2019.0,31-12-19,7.0,"88,00957139"
1119,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2020.0,31-12-20,8.0,"91,31546506"
1120,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2021.0,31-12-21,9.0,"97,97773897"
1121,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sapporo Holdings Ltd,million litres,2016.0,31-12-16,4.0,"33,17999831"
1122,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sapporo Holdings Ltd,million litres,2017.0,31-12-17,5.0,"34,16614935"
1123,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sapporo Holdings Ltd,million litres,2018.0,31-12-18,6.0,"49,71170068"
1124,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sapporo Holdings Ltd,million litres,2019.0,31-12-19,7.0,"50,71201353"
1125,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sapporo Holdings Ltd,million litres,2020.0,31-12-20,8.0,"50,03887378"
1126,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Sapporo Holdings Ltd,million litres,2021.0,31-12-21,9.0,"76,47591953"
1127,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Coopers Brewery Ltd,million litres,2016.0,31-12-16,4.0,"49,9585745"
1128,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Coopers Brewery Ltd,million litres,2017.0,31-12-17,5.0,"54,15999963"
1129,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Coopers Brewery Ltd,million litres,2018.0,31-12-18,6.0,"57,17301845"
1130,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Coopers Brewery Ltd,million litres,2019.0,31-12-19,7.0,"62,83088201"
1131,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Coopers Brewery Ltd,million litres,2020.0,31-12-20,8.0,"67,33995061"
1132,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Coopers Brewery Ltd,million litres,2021.0,31-12-21,9.0,"72,37885272"
1133,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Craft Brew Alliance Inc,million litres,2016.0,31-12-16,4.0,"64,92999672"
1134,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Craft Brew Alliance Inc,million litres,2017.0,31-12-17,5.0,"68,95999796"
1135,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Craft Brew Alliance Inc,million litres,2018.0,31-12-18,6.0,"72,21999895"
1136,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Craft Brew Alliance Inc,million litres,2019.0,31-12-19,7.0,"70,46263506"
1137,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Craft Brew Alliance Inc,million litres,2020.0,31-12-20,8.0,"71,98503534"
1138,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Craft Brew Alliance Inc,million litres,2021.0,31-12-21,9.0,"71,09022753"
1139,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Marstons Plc,million litres,2016.0,31-12-16,4.0,"59,06100954"
1140,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Marstons Plc,million litres,2017.0,31-12-17,5.0,"60,42201743"
1141,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Marstons Plc,million litres,2018.0,31-12-18,6.0,"61,08302057"
1142,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Marstons Plc,million litres,2019.0,31-12-19,7.0,"62,03091098"
1143,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Marstons Plc,million litres,2020.0,31-12-20,8.0,"62,98318532"
1144,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Marstons Plc,million litres,2021.0,31-12-21,9.0,"63,71887236"
1145,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Wells  Youngs Brewing Co Ltd,million litres,2016.0,31-12-16,4.0,"58,64483717"
1146,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Wells  Youngs Brewing Co Ltd,million litres,2017.0,31-12-17,5.0,"59,21550989"
1147,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Wells  Youngs Brewing Co Ltd,million litres,2018.0,31-12-18,6.0,"60,36477443"
1148,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Wells  Youngs Brewing Co Ltd,million litres,2019.0,31-12-19,7.0,"61,02408007"
1149,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Wells  Youngs Brewing Co Ltd,million litres,2020.0,31-12-20,8.0,"61,43976914"
1150,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Wells  Youngs Brewing Co Ltd,million litres,2021.0,31-12-21,9.0,"61,67093215"
1151,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Reissdorf GmbH  Co Privatbrauerei,million litres,2016.0,31-12-16,4.0,"60,89028361"
1152,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Reissdorf GmbH  Co Privatbrauerei,million litres,2017.0,31-12-17,5.0,"59,70292008"
1153,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Reissdorf GmbH  Co Privatbrauerei,million litres,2018.0,31-12-18,6.0,"60,53875907"
1154,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Reissdorf GmbH  Co Privatbrauerei,million litres,2019.0,31-12-19,7.0,"60,69010533"
1155,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Reissdorf GmbH  Co Privatbrauerei,million litres,2020.0,31-12-20,8.0,"59,41561509"
1156,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Reissdorf GmbH  Co Privatbrauerei,million litres,2021.0,31-12-21,9.0,"59,74834751"
1157,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2016.0,31-12-16,4.0,"3,756566823"
1158,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2017.0,31-12-17,5.0,"4,170000109"
1159,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2018.0,31-12-18,6.0,"5,931529803"
1160,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2019.0,31-12-19,7.0,"8,165563934"
1161,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2020.0,31-12-20,8.0,"59,04965223"
1162,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2021.0,31-12-21,9.0,"59,30695076"
1163,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Fuller Smith  Turner Plc,million litres,2016.0,31-12-16,4.0,"38,11353812"
1164,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Fuller Smith  Turner Plc,million litres,2017.0,31-12-17,5.0,"40,1125671"
1165,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Fuller Smith  Turner Plc,million litres,2018.0,31-12-18,6.0,"42,02513143"
1166,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Fuller Smith  Turner Plc,million litres,2019.0,31-12-19,7.0,"43,74707188"
1167,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Fuller Smith  Turner Plc,million litres,2020.0,31-12-20,8.0,"44,37893281"
1168,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Fuller Smith  Turner Plc,million litres,2021.0,31-12-21,9.0,"45,72797932"
1169,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Gaffel Becker  Co oHG Privatbrauerei,million litres,2016.0,31-12-16,4.0,"42,43221968"
1170,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Gaffel Becker  Co oHG Privatbrauerei,million litres,2017.0,31-12-17,5.0,"41,73208511"
1171,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Gaffel Becker  Co oHG Privatbrauerei,million litres,2018.0,31-12-18,6.0,"43,19271145"
1172,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Gaffel Becker  Co oHG Privatbrauerei,million litres,2019.0,31-12-19,7.0,"43,08472792"
1173,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Gaffel Becker  Co oHG Privatbrauerei,million litres,2020.0,31-12-20,8.0,"42,09378145"
1174,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Gaffel Becker  Co oHG Privatbrauerei,million litres,2021.0,31-12-21,9.0,"42,61153492"
1175,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Duvel Moortgat NV,million litres,2016.0,31-12-16,4.0,"34,15029634"
1176,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Duvel Moortgat NV,million litres,2017.0,31-12-17,5.0,"34,7869857"
1177,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Duvel Moortgat NV,million litres,2018.0,31-12-18,6.0,"35,68727481"
1178,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Duvel Moortgat NV,million litres,2019.0,31-12-19,7.0,"37,22117963"
1179,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Duvel Moortgat NV,million litres,2020.0,31-12-20,8.0,"38,81447158"
1180,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Duvel Moortgat NV,million litres,2021.0,31-12-21,9.0,"40,20149562"
1181,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavaria NV,million litres,2016.0,31-12-16,4.0,"0,253664756"
1182,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavaria NV,million litres,2017.0,31-12-17,5.0,"0,267362711"
1183,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavaria NV,million litres,2018.0,31-12-18,6.0,"0,289999999"
1184,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavaria NV,million litres,2019.0,31-12-19,7.0,"0,269410012"
1185,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavaria NV,million litres,2020.0,31-12-20,8.0,"33,71140414"
1186,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Bavaria NV,million litres,2021.0,31-12-21,9.0,"36,51173952"
1187,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Clner Hofbru Frh,million litres,2016.0,31-12-16,4.0,"35,76863923"
1188,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Clner Hofbru Frh,million litres,2017.0,31-12-17,5.0,"34,98173041"
1189,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Clner Hofbru Frh,million litres,2018.0,31-12-18,6.0,"35,50645475"
1190,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Clner Hofbru Frh,million litres,2019.0,31-12-19,7.0,"35,55971171"
1191,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Clner Hofbru Frh,million litres,2020.0,31-12-20,8.0,"34,74183633"
1192,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Clner Hofbru Frh,million litres,2021.0,31-12-21,9.0,"35,16916303"
1193,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Suntory Holdings Ltd,million litres,2018.0,31-12-18,6.0,"11,1330513"
1194,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Suntory Holdings Ltd,million litres,2019.0,31-12-19,7.0,"21,93949181"
1195,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Suntory Holdings Ltd,million litres,2020.0,31-12-20,8.0,"31,02911748"
1196,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Suntory Holdings Ltd,million litres,2021.0,31-12-21,9.0,"34,75339474"
1197,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Florida Ice  Farm Co SA,million litres,2016.0,31-12-16,4.0,"44,25000211"
1198,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Florida Ice  Farm Co SA,million litres,2017.0,31-12-17,5.0,"43,51000079"
1199,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Florida Ice  Farm Co SA,million litres,2018.0,31-12-18,6.0,"39,46000075"
1200,8.0,Alcoholic Drinks,9.0,2.0,Total Volume,Florida Ice  Farm Co SA,million litres,2019.0,31-12-19,7.0,"37,64385424"
