,Unnamed: 0,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
9973,19947,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Florida Ice  Farm Co SA,million litres,2019.0,31-12-19,7.0,"144,297901"
9974,19949,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Florida Ice  Farm Co SA,million litres,2020.0,31-Dec-20,8.0,"144,3102193"
9975,19951,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Florida Ice  Farm Co SA,million litres,2021.0,31-Dec-21,9.0,"146,2425321"
9976,19953,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Cisneros Grupo,million litres,2016.0,31-Dec-16,4.0,"317,5936142"
9977,19955,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Cisneros Grupo,million litres,2017.0,31-Dec-17,5.0,"263,8427056"
9978,19957,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Cisneros Grupo,million litres,2018.0,31-12-18,6.0,"267,9863913"
9979,19959,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Cisneros Grupo,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"240,6517945"
9980,19961,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Cisneros Grupo,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"215,7398357"
9981,19963,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Cisneros Grupo,million litres,2021.0,31-Dec-21,9.0,"133,8262371"
9982,19965,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Dragonyte Brewery,million litres,2016.0,31-12-16,4.0,"9,697334792"
9983,19967,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Dragonyte Brewery,million litres,2017.0,31 12 2017,5.0,"9,681934849"
9984,19969,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Dragonyte Brewery,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"10,27973892"
9985,19971,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Dragonyte Brewery,million litres,2019.0,31-12-19,7.0,"17,22370541"
9986,19973,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Dragonyte Brewery,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"95,09905481"
9987,19975,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Dragonyte Brewery,million litres,2021.0,31-Dec-21,9.0,"103,165883"
9988,19977,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2016.0,31 12 2016,4.0,"8,119999698"
9989,19979,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2017.0,31-12-17,5.0,"8,345617142"
9990,19981,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2018.0,31-Dec-18,6.0,"7,144960509"
9991,19983,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"7,141358565"
9992,19985,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2020.0,31-Dec-20,8.0,"7,552700116"
9993,19987,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2021.0,"Fri, 31 December 2021",9.0,"8,331024946"
9994,19989,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Aje Group,million litres,2016.0,31-12-16,4.0,"15,66246968"
9995,19991,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Aje Group,million litres,2017.0,31 12 2017,5.0,"13,14623862"
9996,19993,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Aje Group,million litres,2018.0,31-Dec-18,6.0,"1,219998926"
9997,19995,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Aje Group,million litres,2019.0,31 12 2019,7.0,"1,000000032"
9998,19997,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Aje Group,million litres,2020.0,31-12-20,8.0,"0,879999991"
9999,19999,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Aje Group,million litres,2021.0,31-12-21,9.0,"0,831099961"
10000,20001,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2016.0,31-Dec-16,4.0,"1890,287133"
10001,20003,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2017.0,31-12-17,5.0,"1804,180601"
10002,20005,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2018.0,31 12 2018,6.0,"1637,645659"
10003,20007,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2019.0,"Tue, 31 December 2019",7.0,"1397,455375"
10004,20009,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Kirin Holdings Co Ltd,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"1239,699121"
10005,20011,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,SABMiller Plc,million litres,2016.0,"Sat, 31 December 2016",4.0,"4156,244874"
10006,20013,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,SABMiller Plc,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"4187,417355"
10007,20015,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,SABMiller Plc,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"4257,210488"
10008,20017,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,SABMiller Plc,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"4442,918444"
10009,20019,4.0,Alcoholic Drinks,8.0,2.0,Total Volume,Modelo SA de CV Grupo,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"3866,391174"
10010,20021,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"6,399999881"
10011,20023,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2017.0,31 12 2017,5.0,"4,549999961"
10012,20025,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2018.0,31-12-18,6.0,"4,719999927"
10013,20027,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2019.0,31-Dec-19,7.0,"6,373080003"
10014,20029,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"9,303789989"
10015,20031,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"12,01775351"
10016,20033,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"4,336080038"
10017,20035,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2017.0,31-12-17,5.0,"4,401530161"
10018,20037,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2018.0,31-Dec-18,6.0,"4,474321003"
10019,20039,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2019.0,31-12-19,7.0,"4,562751898"
10020,20041,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2020.0,31-12-20,8.0,"4,655023987"
10021,20043,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"4,757277524"
10022,20045,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"0,749000015"
10023,20047,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2017.0,31-12-17,5.0,"0,95000001"
10024,20049,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2018.0,31 12 2018,6.0,"1,078245992"
10025,20051,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2019.0,31 12 2019,7.0,"1,210000076"
10026,20053,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2020.0,31 12 2020,8.0,"1,355999911"
10027,20055,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"1,453099914"
10028,20057,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,SABMiller Plc,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"15,26024476"
10029,20059,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,SABMiller Plc,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"15,61167254"
10030,20061,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,SABMiller Plc,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"15,72655839"
10031,20063,4.0,Alcoholic Drinks,3.0,3.0,Total Volume,SABMiller Plc,million litres,2019.0,"Tue, 31 December 2019",7.0,"15,96413217"
10032,20065,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervejaria Petrpolis SA,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"1459,827746"
10033,20067,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervejaria Petrpolis SA,million litres,2017.0,31 12 2017,5.0,"1485,793707"
10034,20069,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervejaria Petrpolis SA,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"1626,360797"
10035,20071,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervejaria Petrpolis SA,million litres,2019.0,31-12-19,7.0,"1599,658951"
10036,20073,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervejaria Petrpolis SA,million litres,2020.0,31 12 2020,8.0,"1566,680092"
10037,20075,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervejaria Petrpolis SA,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"1572,310031"
10038,20077,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2016.0,31 12 2016,4.0,"705,3522809"
10039,20079,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2017.0,"Sun, 31 December 2017",5.0,"691,7594806"
10040,20081,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2018.0,31-12-18,6.0,"689,2128595"
10041,20083,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"684,4677732"
10042,20085,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2020.0,31-Dec-20,8.0,"699,7968282"
10043,20087,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2021.0,31-12-21,9.0,"763,5665898"
10044,20089,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Empresas Polar CA,million litres,2016.0,31-12-16,4.0,"1554,340948"
10045,20091,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Empresas Polar CA,million litres,2017.0,31 12 2017,5.0,"1693,014051"
10046,20093,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Empresas Polar CA,million litres,2018.0,31-12-18,6.0,"1702,205089"
10047,20095,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Empresas Polar CA,million litres,2019.0,31 12 2019,7.0,"1531,447015"
10048,20097,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Empresas Polar CA,million litres,2020.0,31 12 2020,8.0,"722,4474563"
10049,20099,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Empresas Polar CA,million litres,2021.0,31-12-21,9.0,"569,8593763"
10050,20101,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2016.0,31 12 2016,4.0,"143,9095205"
10051,20103,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2017.0,"Sun, 31 December 2017",5.0,"180,1563402"
10052,20105,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"215,2113767"
10053,20107,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"244,187388"
10054,20109,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2020.0,31-12-20,8.0,"268,3839632"
10055,20111,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cervecera Centroamericana SA,million litres,2021.0,31 12 2021,9.0,"282,4609228"
10056,20113,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2016.0,31-12-16,4.0,"135,5623812"
10057,20115,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"137,4569819"
10058,20117,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2018.0,31-12-18,6.0,"140,6280152"
10059,20119,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2019.0,31-Dec-19,7.0,"139,7351454"
10060,20121,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2020.0,"Thu, 31 December 2020",8.0,"139,6552022"
10061,20123,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Florida Ice  Farm Co SA,million litres,2021.0,31-Dec-21,9.0,"141,4852592"
10062,20125,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cisneros Grupo,million litres,2016.0,31-12-16,4.0,"317,5935848"
10063,20127,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cisneros Grupo,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"263,8427183"
10064,20129,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cisneros Grupo,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"267,9863861"
10065,20131,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cisneros Grupo,million litres,2019.0,"Tue, 31 December 2019",7.0,"240,651793"
10066,20133,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cisneros Grupo,million litres,2020.0,31 12 2020,8.0,"215,7398368"
10067,20135,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Cisneros Grupo,million litres,2021.0,31 12 2021,9.0,"133,8262282"
10068,20137,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,million litres,2016.0,31-12-16,4.0,"9,697334745"
10069,20139,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,million litres,2017.0,31-12-17,5.0,"9,681935233"
10070,20141,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,million litres,2018.0,31-12-18,6.0,"10,27973853"
10071,20143,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,million litres,2019.0,"Tue, 31 December 2019",7.0,"17,22370578"
10072,20145,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,million litres,2020.0,31-Dec-20,8.0,"95,09906202"
10073,20147,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Dragonyte Brewery,million litres,2021.0,31 12 2021,9.0,"103,1658886"
10074,20149,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2016.0,31-Dec-16,4.0,"8,120000025"
10075,20151,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"8,345617007"
10076,20153,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"7,144960624"
10077,20155,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"7,141358548"
10078,20157,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"7,552699793"
10079,20159,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2021.0,31 12 2021,9.0,"8,331025068"
10080,20161,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Aje Group,million litres,2016.0,31-Dec-16,4.0,"15,66247011"
10081,20163,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Aje Group,million litres,2017.0,31-Dec-17,5.0,"13,14623829"
10082,20165,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Aje Group,million litres,2018.0,31-12-18,6.0,"1,21999892"
10083,20167,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Aje Group,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"1,000000022"
10084,20169,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Aje Group,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"0,879999971"
10085,20171,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Aje Group,million litres,2021.0,31-12-21,9.0,"0,831100023"
10086,20173,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Kirin Holdings Co Ltd,million litres,2016.0,31-12-16,4.0,"1890,28727"
10087,20175,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Kirin Holdings Co Ltd,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"1804,180623"
10088,20177,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Kirin Holdings Co Ltd,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"1637,645721"
10089,20179,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Kirin Holdings Co Ltd,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"1397,45546"
10090,20181,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Kirin Holdings Co Ltd,million litres,2020.0,31-12-20,8.0,"1239,699097"
10091,20183,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,SABMiller Plc,million litres,2016.0,31 12 2016,4.0,"4140,984584"
10092,20185,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,SABMiller Plc,million litres,2017.0,31 12 2017,5.0,"4171,80577"
10093,20187,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,SABMiller Plc,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"4241,48408"
10094,20189,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,SABMiller Plc,million litres,2019.0,31-12-19,7.0,"4426,954405"
10095,20191,4.0,Alcoholic Drinks,4.0,3.0,Total Volume,Modelo SA de CV Grupo,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"3866,391209"
10096,20193,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Dragonyte Brewery,million litres,2016.0,"Sat, 31 December 2016",4.0,"9,4857265"
10097,20195,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Dragonyte Brewery,million litres,2017.0,31-Dec-17,5.0,"9,449556082"
10098,20197,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Dragonyte Brewery,million litres,2018.0,31-Dec-18,6.0,"10,04506318"
10099,20199,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Dragonyte Brewery,million litres,2019.0,31-Dec-19,7.0,"15,99399749"
10100,20201,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Dragonyte Brewery,million litres,2020.0,31-12-20,8.0,"86,4888958"
10101,20203,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Dragonyte Brewery,million litres,2021.0,31-12-21,9.0,"92,63615338"
10102,20205,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2016.0,31 12 2016,4.0,"24,75787131"
10103,20207,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"27,89587258"
10104,20209,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2018.0,31-Dec-18,6.0,"30,11424996"
10105,20211,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2019.0,31 12 2019,7.0,"34,68851776"
10106,20213,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2020.0,31-12-20,8.0,"41,09549208"
10107,20215,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Ca Cerveceras Unidas SA,million litres,2021.0,31 12 2021,9.0,"44,81272939"
10108,20217,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Empresas Polar CA,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"55,94607081"
10109,20219,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Empresas Polar CA,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"57,429399"
10110,20221,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Empresas Polar CA,million litres,2018.0,31 12 2018,6.0,"58,62289704"
10111,20223,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Empresas Polar CA,million litres,2019.0,31-Dec-19,7.0,"55,51020025"
10112,20225,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Empresas Polar CA,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"29,76651547"
10113,20227,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Empresas Polar CA,million litres,2021.0,31 12 2021,9.0,"21,72156032"
10114,20229,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervejaria Petrpolis SA,million litres,2016.0,31-Dec-16,4.0,"8,570000173"
10115,20231,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervejaria Petrpolis SA,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"9,007415826"
10116,20233,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervejaria Petrpolis SA,million litres,2018.0,31-Dec-18,6.0,"10,16086278"
10117,20235,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervejaria Petrpolis SA,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"10,95890066"
10118,20237,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervejaria Petrpolis SA,million litres,2020.0,31 12 2020,8.0,"11,80000042"
10119,20239,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervejaria Petrpolis SA,million litres,2021.0,31-Dec-21,9.0,"12,96000065"
10120,20241,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Asahi Group Holdings Ltd,million litres,2020.0,31-12-20,8.0,"6,668738688"
10121,20243,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Asahi Group Holdings Ltd,million litres,2021.0,31-Dec-21,9.0,"9,900155646"
10122,20245,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Hijos de Rivera SA,million litres,2016.0,31-12-16,4.0,"0,980550004"
10123,20247,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Hijos de Rivera SA,million litres,2017.0,31-12-17,5.0,"1,753760034"
10124,20249,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Hijos de Rivera SA,million litres,2018.0,31-12-18,6.0,"6,254039948"
10125,20251,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Hijos de Rivera SA,million litres,2019.0,31 12 2019,7.0,"6,705939695"
10126,20253,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Hijos de Rivera SA,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"7,511500007"
10127,20255,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Hijos de Rivera SA,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"8,397999619"
10128,20257,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2016.0,31 12 2016,4.0,"8,119999559"
10129,20259,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2017.0,31 12 2017,5.0,"8,345617285"
10130,20261,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2018.0,31-12-18,6.0,"7,144960571"
10131,20263,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2019.0,31-12-19,7.0,"7,141358161"
10132,20265,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2020.0,31-12-20,8.0,"7,552700209"
10133,20267,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,million litres,2021.0,31-Dec-21,9.0,"8,331024876"
10134,20269,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Carlsberg AS,million litres,2016.0,"Sat, 31 December 2016",4.0,"9,11995344"
10135,20271,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Carlsberg AS,million litres,2017.0,31 12 2017,5.0,"7,825799057"
10136,20273,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Carlsberg AS,million litres,2018.0,31-Dec-18,6.0,"3,258011047"
10137,20275,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Carlsberg AS,million litres,2019.0,31-Dec-19,7.0,"3,705079651"
10138,20277,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Carlsberg AS,million litres,2020.0,"Thursday, 31 Dec 2020",8.0,"4,848424987"
10139,20279,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Carlsberg AS,million litres,2021.0,"Friday, 31 Dec 2021",9.0,"7,63808301"
10140,20281,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervecera Antares SA,million litres,2016.0,31 12 2016,4.0,"1,152999964"
10141,20283,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervecera Antares SA,million litres,2017.0,"Sunday, 31 Dec 2017",5.0,"1,551000039"
10142,20285,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervecera Antares SA,million litres,2018.0,"Monday, 31 Dec 2018",6.0,"2,463999965"
10143,20287,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervecera Antares SA,million litres,2019.0,"Tuesday, 31 Dec 2019",7.0,"3,470000073"
10144,20289,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervecera Antares SA,million litres,2020.0,"Thu, 31 December 2020",8.0,"4,880000049"
10145,20291,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervecera Antares SA,million litres,2021.0,31 12 2021,9.0,"6,260000102"
10146,20293,4.0,Alcoholic Drinks,10.0,4.0,Total Volume,Cervecera Centroamericana SA,million litres,2016.0,"Saturday, 31 Dec 2016",4.0,"5,03340028"
