Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",143.1571874
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",157.1669952
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",150.6101962
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",175.066899
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",176.9466552
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",174.3445294
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",173.0676979
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",163.1775824
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",156.5619412
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",139.0851351
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",160.7749925
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",170.049983
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",186.8909795
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",201.5809857
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",587.4914423
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",562.6549244
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",566.6485145
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",566.9252016
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",537.6035767
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",521.2863931
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",506.4066099
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",532.942337
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",553.9968508
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",631.4287911
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",709.4019116
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",702.9179445
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",699.0260897
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",725.8631623
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",775.2237252
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",327.4875101
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",311.5941539
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",273.9859286
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",260.5599392
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",255.7292612
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",267.4411296
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",287.8154302
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",317.2273856
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",335.6464841
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",346.1712753
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",355.9989573
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",361.781118
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",356.9724543
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",356.8816358
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",361.6128854
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",6361.821376
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",6431.95535
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",6508.155196
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",6613.465388
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",6874.271993
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",7140.954842
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",7452.867846
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",7847.36667
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",8432.15647
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",9052.792745
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",9284.328761
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",9524.309016
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",9656.844461
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",9656.242151
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",9628.714985
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",49.8125902
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",50.39117587
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",50.52001357
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",51.71285183
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",52.63055021
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",54.54767398
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",56.86554117
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",58.06076212
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",59.87020027
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",59.15365381
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",58.39837834
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",57.41935157
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",57.27689061
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",57.18320407
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",57.19772178
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",2950.071618
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",3002.302985
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",3056.324182
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",3001.158363
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",3034.158225
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",3069.071089
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",2880.615855
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",2745.17168
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",2772.309763
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",2755.725542
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",2544.708064
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",2305.546998
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",2083.960428
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",2054.816118
3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",2046.905487
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",863.4144561
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",916.6497179
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",962.5866299
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",960.6275169
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",963.2262321
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",952.758958
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",942.7404594
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",955.77818
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",970.2796055
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",971.2602815
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",964.4173818
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",959.0626134
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",942.3595249
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",940.0751252
4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",1037.422883
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",313.728901
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",330.0767899
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",342.2715397
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",347.6474167
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",352.3816676
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",359.8907159
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",370.9868548
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",382.2277098
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",398.4801864
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",422.6726252
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",437.6741972
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",454.8456164
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",466.3377887
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",464.6492929
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",479.034993
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",1145.763876
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",1177.606012
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",1201.793194
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",1237.654062
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",1274.232917
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",1320.835084
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",1363.164749
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",1396.8401
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",1428.860696
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",1475.080154
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",1534.717822
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",1567.039141
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",1618.588731
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",1664.264324
6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",1707.882373
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",1344.354458
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",1344.237585
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",1345.673904
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",1352.748723
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",1368.037614
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",1369.294871
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",1370.890094
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",1363.913383
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",1359.370094
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",1338.080886
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",1326.835868
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",1315.789943
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",1307.546791
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",1302.485986
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",1303.219172
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",2207338.495
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",2249897.673
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",2348124.471
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2010,"Friday, 31 December 2010",2432227.313
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2011,"Saturday, 31 December 2011",2576705.477
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2012,"Monday, 31 December 2012",2742400.407
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2013,"Tuesday, 31 December 2013",2943761.8200000003
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2014,"Wednesday, 31 December 2014",3228915.273
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2015,"Thursday, 31 December 2015",3493660.636
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2016,"Saturday, 31 December 2016",3676467.078
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2017,"Sunday, 31 December 2017",3704331.9
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2018,"Monday, 31 December 2018",3553060.211
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2019,"Tuesday, 31 December 2019",3529318.702
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2020,"Thursday, 31 December 2020",3564609.754
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2021,"Friday, 31 December 2021",3622134.559
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2007,"Monday, 31 December 2007",438672.36659999995
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2008,"Wednesday, 31 December 2008",450692.8153
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Store-Based Retailing,1,1000 litres,2009,"Thursday, 31 December 2009",457297.5166
